zone      T(1)         N(1)        T(2)        N(2)      V1(2)        V2(2)       V3(2)       
4161  1201.3077539079843  3.6107123049069605e+19  1775.2079219042585  3.6107123049069605e+19  0.0  124515.19253512756  0.0
4162  1469.1957302898618  3.869022320923361e+19  2042.2846028832666  3.869022320923361e+19  0.0  141299.40546475982  0.0
4163  3217.626029223502  5.245652864900739e+19  3736.3384350194915  5.245652864900739e+19  0.0  197993.44378285462  0.0
4164  3333.9282337821887  5.321904518438788e+19  3877.3556991687856  5.321904518438788e+19  0.0  205675.7219554984  0.0
4165  651.0922607279906  2.5584303525568668e+19  992.9069317680303  2.5584303525568668e+19  0.0  83473.25907524147  0.0
4166  495.14689181265936  2.203734353408398e+19  834.440376923436  2.203734353408398e+19  0.0  76040.41432310408  0.0
4167  421.01811232607605  2.0470014749302297e+19  770.8560407566348  2.0470014749302297e+19  0.0  73611.85784490668  0.0
4168  349.2085426499239  1.8960241812898505e+19  711.604686568349  1.8960241812898505e+19  0.0  69080.58818628725  0.0
4169  193.194209272322  1.5514049250358524e+19  578.5825895903704  1.5514049250358524e+19  0.0  61056.4220967145  0.0
4170  20.431842212530977  9.63040369144677e+18  306.0165686219623  9.63040369144677e+18  0.0  33294.35737938891  0.0
4171  1668.914877852794  4.04911285958511e+19  2230.0880949633665  4.04911285958511e+19  0.0  134234.17772112208  0.0
4172  1546.4404103859808  3.939526759016119e+19  2115.6680244252884  3.939526759016119e+19  0.0  126746.60289511527  0.0
4173  880.9420116722133  3.191837941024268e+19  1391.9152770942646  3.191837941024268e+19  0.0  83837.69316721219  0.0
4174  1419.3882794900512  3.822943183774535e+19  1994.3122851646503  3.822943183774535e+19  0.0  116818.77917881103  0.0
4175  1048.7386275803344  3.4390761142306685e+19  1607.2373392870809  3.4390761142306685e+19  0.0  99982.75003929998  0.0
4176  1370.0949911688022  3.7767702439309574e+19  1946.2219726281357  3.7767702439309574e+19  0.0  117130.94826730668  0.0
4177  945.5562173453446  3.298657086952173e+19  1480.6169893150927  3.298657086952173e+19  0.0  92998.1068053223  0.0
4178  963.8400672255965  3.3257291393115156e+19  1504.1661743458203  3.3257291393115156e+19  0.0  92884.98306388789  0.0
4179  1132.5826046688308  3.5370617518405476e+19  1701.6338239741997  3.5370617518405476e+19  0.0  104012.99045029671  0.0
4180  1060.4971179498145  3.4534465244107547e+19  1620.819550852978  3.4534465244107547e+19  0.0  98416.3091784315  0.0
4181  1058.5694961883764  3.4510907189873115e+19  1618.5929583432085  3.4510907189873115e+19  0.0  99806.52160332233  0.0
4182  865.7387229559381  3.1633910630476153e+19  1369.4428016487961  3.1633910630476153e+19  0.0  83587.56094420454  0.0
4183  827.3606943810669  3.083618505633764e+19  1308.9323505006917  3.083618505633764e+19  0.0  79647.95626858997  0.0
4184  700.0879630012372  2.690718767790494e+19  1060.7844837743967  2.690718767790494e+19  0.0  64655.125712349916  0.0
4185  931.364559789728  3.2768589211489726e+19  1461.948303602704  3.2768589211489726e+19  0.0  89816.88165747587  0.0
4186  942.3875478235196  3.2938346355513606e+19  1476.4706887483992  3.2938346355513606e+19  0.0  87651.00714157308  0.0
4187  2039.5899756781287  4.3665513128178295e+19  2569.648359162153  4.3665513128178295e+19  0.0  145890.70411045718  0.0
4188  2394.308922832419  4.652219024576974e+19  2896.37698991312  4.652219024576974e+19  0.0  163501.69062295454  0.0
4189  3322.2014777777217  5.314302044864387e+19  3862.7476854997985  5.314302044864387e+19  0.0  203021.79321396427  0.0
4190  3614.0293787436926  5.4971169775152685e+19  4257.469436725732  5.4971169775152685e+19  0.0  211240.10979044792  0.0
4191  3191.8279619832824  5.2284930782658175e+19  3706.1496505928408  5.2284930782658175e+19  0.0  193695.2482423531  0.0
4192  3424.255677587399  5.379819500212137e+19  3992.896790007517  5.379819500212137e+19  0.0  204027.69140724864  0.0
4193  2617.2596121011316  4.822730636404759e+19  3107.79392766648  4.822730636404759e+19  0.0  168704.81994562157  0.0
4194  2710.406489685244  4.891773871230083e+19  3198.337101603524  4.891773871230083e+19  0.0  170127.3435834533  0.0
4195  3649.9222079383662  5.5184679509150835e+19  4311.987103681727  5.5184679509150835e+19  0.0  211074.4871905652  0.0
4196  3834.4254800962285  5.617032897882651e+19  4642.90826932046  5.617032897882651e+19  0.0  227646.6057631343  0.0
4197  2743.6969483060857  4.916118866629137e+19  3231.0923558727022  4.916118866629137e+19  0.0  175754.72269570225  0.0
4198  3041.8888655415535  5.127013328395681e+19  3538.0341423467144  5.127013328395681e+19  0.0  188142.69825823494  0.0
4199  3906.7537174217714  5.614093972398803e+19  4824.226274674293  5.614093972398803e+19  0.0  245727.61513478783  0.0
4200  3906.7922998626645  5.613634647083397e+19  4824.662524235007  5.613634647083397e+19  0.0  251158.84214687927  0.0
4201  3906.558593499685  5.615265659956159e+19  4822.873695435109  5.615265659956159e+19  0.0  240427.68087062097  0.0
4202  3906.7648030494784  5.614004112364808e+19  4824.320390181479  5.614004112364808e+19  0.0  243019.09783644998  0.0
4203  3905.2497345650754  5.618758743001091e+19  4817.038393383394  5.618758743001091e+19  0.0  235669.94145519793  0.0
4204  3403.275342892382  5.366471132458457e+19  3965.5685588732904  5.366471132458457e+19  0.0  198150.4732592044  0.0
4205  3901.3874123268715  5.623349298676108e+19  4804.058151707755  5.623349298676108e+19  0.0  231799.25276424174  0.0
4206  3906.482263452829  5.615582877063851e+19  4822.449228475229  5.615582877063851e+19  0.0  239469.47897982266  0.0
4207  3893.664894236371  5.627088309023086e+19  4782.138150977099  5.627088309023086e+19  0.0  227830.70163245584  0.0
4208  3257.4923087125494  5.272005894126882e+19  3783.711235713215  5.272005894126882e+19  0.0  184978.60577835102  0.0
4209  3906.614778704228  5.614977153036267e+19  4823.226925386753  5.614977153036267e+19  0.0  242196.37369076855  0.0
4210  3906.793088336089  5.613607900860366e+19  4824.684310141135  5.613607900860366e+19  0.0  245839.12670692123  0.0
4211  3905.8408814575437  5.61752519896443e+19  4819.418757866809  5.61752519896443e+19  0.0  237278.64923519403  0.0
4212  3891.0431921110116  5.627688701115818e+19  4775.192594240168  5.627688701115818e+19  0.0  227484.42457887207  0.0
4213  3906.1744117036656  5.616628785078881e+19  4820.910403129157  5.616628785078881e+19  0.0  241560.49755295928  0.0
4214  3660.1391072101337  5.5244857831630275e+19  4327.844591293224  5.5244857831630275e+19  0.0  218989.53312382594  0.0
4215  3906.7958542480505  5.6135140769014096e+19  4824.760733640631  5.6135140769014096e+19  0.0  248853.11608124926  0.0
4216  3906.7932074738123  5.613603859526796e+19  4824.687601974665  5.613603859526796e+19  0.0  246289.87111999473  0.0
4217  3906.3237255520826  5.616172867804142e+19  4821.618673783911  5.616172867804142e+19  0.0  239379.46210316115  0.0
4218  3906.340757609761  5.616109483867108e+19  4821.707902008462  5.616109483867108e+19  0.0  244557.93299408772  0.0
4219  3618.9928058645255  5.5000905005795e+19  4264.89024329829  5.5000905005795e+19  0.0  238686.89647454064  0.0
4220  3443.6202153639606  5.392076964628179e+19  4018.4248110007325  5.392076964628179e+19  0.0  231552.84205600052  0.0
4221  3775.9499728256897  5.589763079489779e+19  4524.682987851978  5.589763079489779e+19  0.0  241804.37261623505  0.0
4222  3596.4137335242917  5.486524197929767e+19  4231.349917571644  5.486524197929767e+19  0.0  231569.5758218671  0.0
4223  3838.2261529179614  5.618416785734487e+19  4651.233362784227  5.618416785734487e+19  0.0  244546.30367733105  0.0
4224  3891.870150093399  5.627523241234619e+19  4777.365679744149  5.627523241234619e+19  0.0  248189.48109658735  0.0
4225  3848.732515627673  5.622015645961663e+19  4674.499853134136  5.622015645961663e+19  0.0  248063.6197657788  0.0
4226  3789.5041290005506  5.596755961424366e+19  4550.668481585561  5.596755961424366e+19  0.0  236830.311742535  0.0
4227  3886.444612735043  5.6282958663385014e+19  4763.3404490687435  5.6282958663385014e+19  0.0  250916.60310211167  0.0
4228  3904.673395480999  5.619752318544609e+19  4814.872672097561  5.619752318544609e+19  0.0  247202.96074852085  0.0
4229  3762.7216577431764  5.582711437882429e+19  4500.06566252332  5.582711437882429e+19  0.0  227550.53273746584  0.0
4230  3679.314462256608  5.5356908027774e+19  4358.124590249813  5.5356908027774e+19  0.0  233551.06698982866  0.0
4231  3345.624090479891  5.329475363064594e+19  3891.9790136535757  5.329475363064594e+19  0.0  201721.0253140554  0.0
4232  3707.908376526243  5.552157200046769e+19  4404.709127717619  5.552157200046769e+19  0.0  229758.2673808058  0.0
4233  3813.1786242257135  5.608130037047735e+19  4598.042943071913  5.608130037047735e+19  0.0  234083.46331129636  0.0
4234  3602.075335829679  5.489942597405529e+19  4239.6679194623775  5.489942597405529e+19  0.0  222535.2808032261  0.0
4235  3888.959805508659  5.628021004274729e+19  4769.78054677462  5.628021004274729e+19  0.0  244041.3969230244  0.0
4236  3896.4669763550073  5.626139422829187e+19  4789.7893534331315  5.626139422829187e+19  0.0  235652.96943855277  0.0
4237  2789.1568558122785  4.949087303039007e+19  3276.2130310658044  4.949087303039007e+19  0.0  188701.74849962513  0.0
4238  3136.9044644881874  5.191668077187128e+19  3643.1429592802483  5.191668077187128e+19  0.0  215418.93661016534  0.0
4239  3372.9645984094777  5.347081960789824e+19  3926.586721133537  5.347081960789824e+19  0.0  231232.4872512605  0.0
4240  3438.724542838179  5.3889780767296e+19  4011.9709089011253  5.3889780767296e+19  0.0  229053.372473953  0.0
4241  3759.0782254326905  5.5807522251575165e+19  4493.346796160153  5.5807522251575165e+19  0.0  251470.39951647964  0.0
4242  3870.371038504132  5.627315923084894e+19  4724.213439916893  5.627315923084894e+19  0.0  250876.0540294782  0.0
4243  3787.942435998242  5.595966976270373e+19  4547.626872961152  5.595966976270373e+19  0.0  255916.32438579728  0.0
4244  3840.2413354600553  5.619150547036773e+19  4655.647471495073  5.619150547036773e+19  0.0  259759.90152424315  0.0
4245  3885.950921105155  5.628313439961981e+19  4762.103334842303  5.628313439961981e+19  0.0  260741.2987179498  0.0
4246  3866.5178058594865  5.626627616092156e+19  4715.169912098073  5.626627616092156e+19  0.0  256040.7354706767  0.0
4247  3901.609162074271  5.623152858793947e+19  4804.7536245422725  5.623152858793947e+19  0.0  255003.33451920116  0.0
4248  3885.0683360385547  5.6283448567750476e+19  4759.891714316792  5.6283448567750476e+19  0.0  256429.8242070492  0.0
4249  3902.6831579417926  5.6222014456621105e+19  4808.121993431098  5.6222014456621105e+19  0.0  260888.29765560056  0.0
4250  3895.6125143955223  5.626492630389845e+19  4787.40886187542  5.626492630389845e+19  0.0  259371.88120560005  0.0
4251  1967.1927068328582  4.306118602840325e+19  2503.597917043624  4.306118602840325e+19  0.0  146337.43910608484  0.0
4252  2305.134490871936  4.582041975135493e+19  2813.421679699834  4.582041975135493e+19  0.0  160937.72376809517  0.0
4253  2741.059690093954  4.914200581004118e+19  3228.4834540226034  4.914200581004118e+19  0.0  180810.71762533317  0.0
4254  3464.141903418702  5.404995631725418e+19  4045.8285482109077  5.404995631725418e+19  0.0  210887.4076601073  0.0
4255  3381.6663718507384  5.3526571098596155e+19  3937.7358572878406  5.3526571098596155e+19  0.0  195216.86521594028  0.0
4256  3208.7180919176208  5.239742276704344e+19  3725.8507707391673  5.239742276704344e+19  0.0  182778.20293301306  0.0
4257  293.0912414506336  1.7763606182298776e+19  665.4059259861227  1.7763606182298776e+19  0.0  66069.0162604325  0.0
4258  217.3036372728383  1.60794723795655e+19  600.5504968581126  1.60794723795655e+19  0.0  60413.80571893771  0.0
4259  168.56071399351484  1.4910245463813077e+19  554.8642865944803  1.4910245463813077e+19  0.0  60217.585937894604  0.0
4260  225.3319389228381  1.626430360908202e+19  607.7027683805734  1.626430360908202e+19  0.0  61498.58096622782  0.0
4261  142.49455093893954  1.4232678722978236e+19  527.80383684437  1.4232678722978236e+19  0.0  55278.722665078756  0.0
4262  148.51776699401057  1.4393860479296852e+19  534.3000869573287  1.4393860479296852e+19  0.0  55110.241631477664  0.0
4263  61.18705226882477  1.1696380789910893e+19  417.48790561102385  1.1696380789910893e+19  0.0  46201.37496895612  0.0
4264  67.17177147284139  1.1917224124190933e+19  427.95452914942604  1.1917224124190933e+19  0.0  45722.461800786914  0.0
4265  142.18397192872627  1.422423405908991e+19  527.4616827896674  1.422423405908991e+19  0.0  53509.65869432236  0.0
4266  215.16909412684646  1.603008043712407e+19  598.6373838704718  1.603008043712407e+19  0.0  58998.40949900303  0.0
4267  54.171714026542205  1.1424347037617936e+19  404.2874187000004  1.1424347037617936e+19  0.0  44461.031671482495  0.0
4268  32.51986686152715  1.0438327811483339e+19  353.10153317554756  1.0438327811483339e+19  0.0  38839.47519260377  0.0
4269  117.48322437437304  1.3532823389034273e+19  499.1135127146626  1.3532823389034273e+19  0.0  50875.215367670266  0.0
4270  229.65774869620432  1.6362329519236704e+19  611.4845175364758  1.6362329519236704e+19  0.0  57977.13572512342  0.0
4271  99.42414749507925  1.299176403823523e+19  476.22947944217265  1.299176403823523e+19  0.0  51590.56544817362  0.0
4272  31.014131738880746  1.0357446238341695e+19  348.65887579125183  1.0357446238341695e+19  0.0  39172.18587948214  0.0
4273  73.86346955172556  1.2154731258082742e+19  438.99256029706106  1.2154731258082742e+19  0.0  50092.62936228285  0.0
4274  49.280306380474705  1.1225210683962362e+19  394.4116230968838  1.1225210683962362e+19  0.0  44290.3673615079  0.0
4275  1810.6471532435335  4.172893638998878e+19  2360.5946700995914  4.172893638998878e+19  0.0  139318.36591175056  0.0
4276  1613.1554969446133  3.999538634646831e+19  2178.239066677643  3.999538634646831e+19  0.0  127984.45423034362  0.0
4277  807.2478007532017  3.035443929355146e+19  1274.227476635627  3.035443929355146e+19  0.0  78622.6220733332  0.0
4278  271.31314988105635  1.7290150422660968e+19  647.2028602335473  1.7290150422660968e+19  0.0  44947.81148985475  0.0
4279  1105.9681758307802  3.507057465223656e+19  1672.2780530742768  3.507057465223656e+19  0.0  96899.05304424965  0.0
4280  1212.1619175725052  3.6218868516824777e+19  1786.5480624613454  3.6218868516824777e+19  0.0  105139.82411333693  0.0
4281  1293.0337117280649  3.702871262760794e+19  1869.532520742533  3.702871262760794e+19  0.0  107940.24794948922  0.0
4282  831.4552732244431  3.0927070848449647e+19  1315.660828467227  3.0927070848449647e+19  0.0  78111.45501021516  0.0
4283  3559.1015042713766  5.463867725993026e+19  4177.222333480041  5.463867725993026e+19  0.0  205379.40030967142  0.0
4284  3496.9687453520855  5.425530200720106e+19  4090.314473937984  5.425530200720106e+19  0.0  199157.6649002268  0.0
4285  3901.8663486648734  5.622925026725844e+19  4805.560237804582  5.622925026725844e+19  0.0  232830.25131191936  0.0
4286  3892.025944219141  5.6274920695450214e+19  4777.7750765496285  5.6274920695450214e+19  0.0  229552.17401258825  0.0
4287  3761.828049887562  5.582230910804496e+19  4498.4177571277205  5.582230910804496e+19  0.0  210397.89084933445  0.0
4288  3609.4599369006073  5.494379485782178e+19  4250.6376764849565  5.494379485782178e+19  0.0  208880.8261786922  0.0
4289  3902.0338941691457  5.622776604373612e+19  4806.085710090948  5.622776604373612e+19  0.0  233385.06196747522  0.0
4290  3902.1777692527817  5.622649150769688e+19  4806.536944932954  5.622649150769688e+19  0.0  236097.85426054144  0.0
4291  3902.496464910045  5.622366830099237e+19  4807.536468831874  5.622366830099237e+19  0.0  232566.76420616516  0.0
4292  3881.968467736741  5.6283998678130156e+19  4752.164956505537  5.6283998678130156e+19  0.0  225432.5044003337  0.0
4293  3903.028499070846  5.621818871737577e+19  4809.261921676911  5.621818871737577e+19  0.0  241036.53668781265  0.0
4294  3904.7227441261216  5.619674015909812e+19  4815.05308951068  5.619674015909812e+19  0.0  253995.23506199935  0.0
4295  3576.429692242843  5.4744237513951625e+19  4202.175578809046  5.4744237513951625e+19  0.0  233054.12874646936  0.0
4296  3480.013386175428  5.414941908297129e+19  4067.2468463188243  5.414941908297129e+19  0.0  224631.41157395052  0.0
4297  2792.6486992650202  4.951610226953039e+19  3279.6931908095485  4.951610226953039e+19  0.0  206710.535281595  0.0
4298  3134.149787327953  5.189808217267269e+19  3640.03808708225  5.189808217267269e+19  0.0  220378.94347920635  0.0
4299  3439.949713851936  5.3897535917601145e+19  4013.586036084658  5.3897535917601145e+19  0.0  203496.19003513484  0.0
4300  3190.031502643787  5.2272941791735366e+19  3704.064750339816  5.2272941791735366e+19  0.0  194800.0896244123  0.0
4301  3611.904210741429  5.495843817677065e+19  4254.292103746911  5.495843817677065e+19  0.0  214514.26974507546  0.0
4302  3556.842348574543  5.462483597906969e+19  4174.011108003169  5.462483597906969e+19  0.0  208134.6082664352  0.0
4303  2452.6446054566713  4.697530124092463e+19  2951.0784918063187  4.697530124092463e+19  0.0  177842.5960750821  0.0
4304  3340.51493786776  5.326174688614912e+19  3885.560752917576  5.326174688614912e+19  0.0  215707.8168912774  0.0
4305  2094.507111469562  4.4119127909931524e+19  2619.806521817361  4.4119127909931524e+19  0.0  161773.19827276803  0.0
4306  2085.1315278574657  4.404212615694275e+19  2611.2346525922335  4.404212615694275e+19  0.0  165307.28262909682  0.0
4307  2494.2180420028685  4.729521196431319e+19  2990.3093066354254  4.729521196431319e+19  0.0  183709.80953573945  0.0
4308  3478.302567740286  5.413872482681073e+19  4064.924631421199  5.413872482681073e+19  0.0  221684.2600922679  0.0
4309  2233.249560724708  4.524658310236301e+19  2747.045076387053  4.524658310236301e+19  0.0  169332.22651681182  0.0
4310  2876.0936685338474  5.011300091712434e+19  3363.9327459950746  5.011300091712434e+19  0.0  194011.3022854897  0.0
4311  2108.5187406414498  4.423419533396794e+19  2632.6172325841585  4.423419533396794e+19  0.0  168609.7931271791  0.0
4312  2572.2340729469365  4.7888979114598515e+19  3064.5279888806613  4.7888979114598515e+19  0.0  184490.77715801282  0.0
4313  2985.6986400125265  5.088220062565186e+19  3477.8446917614265  5.088220062565186e+19  0.0  203338.40105189505  0.0
4314  3247.2981521739316  5.265280854638957e+19  3771.5373517533835  5.265280854638957e+19  0.0  201124.31823711089  0.0
4315  2247.9783854357106  4.536487228564925e+19  2760.608213805666  4.536487228564925e+19  0.0  177961.70149878733  0.0
4316  2372.736251634291  4.63535240166033e+19  2876.2328732203478  4.63535240166033e+19  0.0  187569.83242571296  0.0
4317  2073.6791475659456  4.394757135337002e+19  2600.7745765867608  4.394757135337002e+19  0.0  172165.62436003826  0.0
4318  2726.432833574417  4.90351093223542e+19  3214.082450837232  4.90351093223542e+19  0.0  199703.82884864238  0.0
4319  2990.2943343899265  5.091416519787965e+19  3482.695499196976  5.091416519787965e+19  0.0  205873.7448579497  0.0
4320  2642.842379997403  4.841835086414396e+19  3132.5026915509543  4.841835086414396e+19  0.0  191377.64981993235  0.0
4321  2801.405199363234  4.957936337689682e+19  3288.4214584332008  4.957936337689682e+19  0.0  192941.27978945067  0.0
4322  3115.3407124834216  5.177108999755333e+19  3618.837862824436  5.177108999755333e+19  0.0  200473.63192858404  0.0
4323  3285.2676720372506  5.290232963861526e+19  3817.310081895174  5.290232963861526e+19  0.0  206274.32469903264  0.0
4324  3094.027390381419  5.162638838397853e+19  3595.143667060207  5.162638838397853e+19  0.0  195096.4521147539  0.0
4325  3387.3077476272556  5.356271489287568e+19  3944.9638628265448  5.356271489287568e+19  0.0  212457.45933840057  0.0
4326  3568.472241754239  5.4695831806688125e+19  4190.679424447816  5.4695831806688125e+19  0.0  216360.27306445027  0.0
4327  3289.984735195533  5.293319140330117e+19  3823.0581164644  5.293319140330117e+19  0.0  211492.62521822288  0.0
4328  3564.079819602744  5.466911240690707e+19  4184.333678012373  5.466911240690707e+19  0.0  224110.60946406322  0.0
4329  3755.820064150737  5.5789698720638075e+19  4487.479604493475  5.5789698720638075e+19  0.0  224372.77765698396  0.0
4330  3368.811966459332  5.344420021722789e+19  3921.2726795051462  5.344420021722789e+19  0.0  204149.86671689965  0.0
4331  3775.713984022125  5.589639560873532e+19  4524.235586971469  5.589639560873532e+19  0.0  218461.64993230655  0.0
4332  3641.293541957352  5.5133700773559206e+19  4298.683182115223  5.5133700773559206e+19  0.0  214082.87321697324  0.0
4333  3130.657065280073  5.187450055722303e+19  3636.101344244162  5.187450055722303e+19  0.0  205601.06458141867  0.0
4334  2897.4447408999936  5.026429196369039e+19  3385.772056745358  5.026429196369039e+19  0.0  205183.53629698  0.0
4335  3650.3319581196674  5.5187092969232065e+19  4312.623070451189  5.5187092969232065e+19  0.0  229011.51896934488  0.0
4336  3689.244954416122  5.541436882717027e+19  4374.139576040672  5.541436882717027e+19  0.0  226148.04948917823  0.0
4337  3334.198114429872  5.322079482469034e+19  3877.6918893469433  5.322079482469034e+19  0.0  206223.9110799588  0.0
4338  3488.5174967709113  5.420257793095755e+19  4078.790077272051  5.420257793095755e+19  0.0  209738.7624641748  0.0
4339  3830.2559932880995  5.615380373618119e+19  4633.955116997993  5.615380373618119e+19  0.0  224761.50829364505  0.0
4340  3767.565461455997  5.5853161361620754e+19  4508.998138019623  5.5853161361620754e+19  0.0  215239.65672397884  0.0
4341  3734.4865786791925  5.567175794585986e+19  4449.7470294234645  5.567175794585986e+19  0.0  218697.12974705527  0.0
4342  3721.645157042975  5.559958054044202e+19  4427.750328835003  5.559958054044202e+19  0.0  215763.2983690414  0.0
4343  3792.7523259869513  5.5983969876668645e+19  4556.99478512474  5.5983969876668645e+19  0.0  224403.29019010806  0.0
4344  3834.1123667198453  5.616911727014362e+19  4642.232001643029  5.616911727014362e+19  0.0  227704.86121609242  0.0
4345  3825.8109792041837  5.613615272925918e+19  4624.4148405000615  5.613615272925918e+19  0.0  218741.6433949432  0.0
4346  3554.168805053431  5.4608455847846085e+19  4170.210860379442  5.4608455847846085e+19  0.0  204813.72499979273  0.0
4347  3195.2522420779896  5.23077833249173e+19  3710.1237357719056  5.23077833249173e+19  0.0  212635.511845315  0.0
4348  3386.060449836995  5.355472356655345e+19  3943.3657641191435  5.355472356655345e+19  0.0  222458.61096803547  0.0
4349  3893.360956071536  5.6271792962599625e+19  4781.317086217455  5.6271792962599625e+19  0.0  238906.55179300826  0.0
4350  3893.7760710803136  5.627055027010476e+19  4782.438486371632  5.627055027010476e+19  0.0  230508.4912769411  0.0
4351  2998.071719721337  5.0967996886587425e+19  3490.9827527376333  5.0967996886587425e+19  0.0  174885.17275458973  0.0
4352  3317.5342676256014  5.3112762854954566e+19  3856.933744315021  5.3112762854954566e+19  0.0  193636.41907045664  0.0
4353  3612.331503000336  5.4960998027768955e+19  4254.930947256871  5.4960998027768955e+19  0.0  206527.48915149344  0.0
4354  3528.5780409070553  5.4451163297604e+19  4134.099742346446  5.4451163297604e+19  0.0  201479.29096488754  0.0
4355  3728.757288435515  5.563974198684189e+19  4439.817841075329  5.563974198684189e+19  0.0  213390.69216946734  0.0
4356  3547.1888555375454  5.456569144618159e+19  4160.2893699110755  5.456569144618159e+19  0.0  200518.36342534205  0.0
4357  3862.1498700312754  5.625712543683556e+19  4705.018345993892  5.625712543683556e+19  0.0  233039.86991263987  0.0
4358  3876.2063229344776  5.62806395341133e+19  4738.127082434834  5.62806395341133e+19  0.0  231094.45075715703  0.0
4359  2521.012527913003  4.750009188013077e+19  3015.7100969667445  4.750009188013077e+19  0.0  162824.41050603372  0.0
4360  2506.842655269857  4.739203628545129e+19  3002.2505338475985  4.739203628545129e+19  0.0  160613.12791151382  0.0
4361  3134.6391862928394  5.190138642020032e+19  3640.589702081547  5.190138642020032e+19  0.0  184537.45343354403  0.0
4362  2695.8228450602746  4.881051487855102e+19  3184.060078283259  4.881051487855102e+19  0.0  168228.13518987922  0.0
4363  16.064899029223017  9.008271908968706e+18  265.22862558929864  9.008271908968706e+18  0.0  27574.218940659048  0.0
4364  31.39357856850542  1.0377828479575276e+19  349.7784301100864  1.0377828479575276e+19  0.0  38000.67565879959  0.0
4365  97.92690306128534  1.2945124755575226e+19  474.21415654421367  1.2945124755575226e+19  0.0  52127.645860636294  0.0
4366  66.76680910223365  1.1902607159555686e+19  427.2693779267277  1.1902607159555686e+19  0.0  48063.47680076721  0.0
4367  16.900429023267733  9.212889354192269e+18  279.19450493143717  9.212889354192269e+18  0.0  30280.354556330392  0.0
4368  19.874093502041905  9.581024668221866e+18  302.97280172598846  9.581024668221866e+18  0.0  33169.29220472759  0.0
4369  69.49742627558739  1.2001167760619446e+19  431.8892780232149  1.2001167760619446e+19  0.0  49769.42115975389  0.0
4370  137.4792396736265  1.4096312077010037e+19  522.2786434842512  1.4096312077010037e+19  0.0  56839.169568066034  0.0
4371  41.950550889876176  1.0904279835813726e+19  378.00731244538787  1.0904279835813726e+19  0.0  44202.32574999063  0.0
4372  23.560046372845008  9.884531126492633e+18  321.44485551702553  9.884531126492633e+18  0.0  36703.97457006162  0.0
4373  958.6916808084372  3.3182138755790143e+19  1497.5888215833509  3.3182138755790143e+19  0.0  91257.96676385024  0.0
4374  841.5299948019659  3.1147157704683053e+19  1332.0502134730716  3.1147157704683053e+19  0.0  82313.3430969725  0.0
4375  811.477889384023  3.0459742948414067e+19  1281.712594828592  3.0459742948414067e+19  0.0  79993.95810564968  0.0
4376  712.9190465732479  2.729981937733794e+19  1082.2588611420233  2.729981937733794e+19  0.0  68421.95032452402  0.0
4377  736.3636613809084  2.8100222175911666e+19  1128.213204465654  2.8100222175911666e+19  0.0  70492.38001134957  0.0
4378  625.3811702607719  2.4952131446530073e+19  962.5408265381932  2.4952131446530073e+19  0.0  61187.185842084764  0.0
4379  627.6217461107691  2.5005456556325245e+19  965.0336839394963  2.5005456556325245e+19  0.0  63576.51610602526  0.0
4380  531.8077484162942  2.2828044216648823e+19  867.6832241766596  2.2828044216648823e+19  0.0  57165.2225215828  0.0
4381  832.6265740913583  3.0952658446431306e+19  1317.566280714005  3.0952658446431306e+19  0.0  78859.8222821059  0.0
4382  1053.610357023065  3.4450300035632783e+19  1612.8646654066583  3.4450300035632783e+19  0.0  95672.96509048376  0.0
4383  708.1176812162516  2.7152085893556576e+19  1074.160116154124  2.7152085893556576e+19  0.0  66240.10533047971  0.0
4384  744.2279458797695  2.8383786504113504e+19  1145.1504152758368  2.8383786504113504e+19  0.0  68033.05023293896  0.0
4385  829.3419681519518  3.088090474191382e+19  1312.222939866401  3.088090474191382e+19  0.0  76914.40605239944  0.0
4386  997.7434324230685  3.3731357309854257e+19  1546.427855542614  3.3731357309854257e+19  0.0  90236.77977042603  0.0
4387  1188.7822041125169  3.597582546783337e+19  1761.975037561943  3.597582546783337e+19  0.0  103060.00587884754  0.0
4388  1257.6715609143482  3.667977059618547e+19  1833.5976100257797  3.667977059618547e+19  0.0  109994.4478760939  0.0
4389  805.6493245371638  3.0314646891441185e+19  1271.3989819042145  3.0314646891441185e+19  0.0  76623.12437185617  0.0
4390  805.3284295534372  3.0306658544727294e+19  1270.831160023788  3.0306658544727294e+19  0.0  75335.26587685534  0.0
4391  936.4219072285925  3.2847554268659503e+19  1468.6644663547208  3.2847554268659503e+19  0.0  86725.76550655028  0.0
4392  878.3499598410141  3.1870661036483125e+19  1388.1212164521428  3.1870661036483125e+19  0.0  81393.05554516238  0.0
4393  1601.1769262314585  3.98882612642608e+19  2167.0555942661376  3.98882612642608e+19  0.0  124757.58121795538  0.0
4394  1427.2287342451014  3.830246536304532e+19  2001.9201284484384  3.830246536304532e+19  0.0  118024.36330798322  0.0
4395  3833.630750105884  5.616720478617253e+19  4641.198314105387  5.616720478617253e+19  0.0  222439.53094449177  0.0
4396  3801.190744142771  5.602529617646273e+19  4573.7254067680615  5.602529617646273e+19  0.0  221644.41369397243  0.0
4397  3421.000521309964  5.3777590347004e+19  3988.605559370081  5.3777590347004e+19  0.0  199470.948329715  0.0
4398  2792.172001532648  4.951265803692076e+19  3279.2180881078984  4.951265803692076e+19  0.0  168412.47213094137  0.0
4399  3904.773247986388  5.619586301196848e+19  4815.2433500960005  5.619586301196848e+19  0.0  234942.5213567104  0.0
